framenum,queue density,dynamic density
1764,0.347219,0.130333
1767,0.345977,0.192511
1770,0.346327,0.196496
1773,0.348314,0.189971
1776,0.341596,0.173227
1779,0.331322,0.136271
1782,0.323905,0.145269
1785,0.318964,0.183626
1788,0.311158,0.16666
1791,0.304418,0.14425
1794,0.291517,0.190881
1797,0.278684,0.158057
1800,0.277781,0.123449
1803,0.273212,0.123013
1806,0.266476,0.154663
1809,0.261794,0.153127
1812,0.242044,0.146218
1815,0.231872,0.146707
1818,0.223664,0.128673
1821,0.22421,0.160985
1824,0.225892,0.110026
1827,0.225418,0.137573
1830,0.230607,0.141777
1833,0.228824,0.212453
1836,0.223589,0.182692
1839,0.222283,0.139707
1842,0.215125,0.145958
1845,0.205788,0.13314
1848,0.197467,0.133949
1851,0.175899,0.0953109
1854,0.154437,0.081473
1857,0.14895,0.0912803
1860,0.149311,0.107873
1863,0.140106,0.0936663
1866,0.137028,0.0933464
1869,0.14889,0.131123
1872,0.168429,0.126833
1875,0.174048,0.114737
1878,0.184209,0.0999699
1881,0.204475,0.124315
1884,0.223261,0.130739
1887,0.242985,0.132342
1890,0.269122,0.135522
1893,0.290332,0.126039
1896,0.310131,0.131202
1899,0.327702,0.146609
1902,0.355453,0.155762
1905,0.375482,0.168079
1908,0.386068,0.167108
1911,0.379731,0.187841
1914,0.356894,0.203658
1917,0.336967,0.180084
1920,0.321511,0.137419
1923,0.30986,0.142281
1926,0.29323,0.116081
1929,0.27386,0.135759
1932,0.252834,0.166484
1935,0.234303,0.13871
1938,0.217827,0.153127
1941,0.205893,0.112058
1944,0.195883,0.143237
1947,0.185808,0.112047
1950,0.174639,0.0939749
1953,0.157715,0.0972226
1956,0.129904,0.0448856
1959,0.105423,0.0462856
1962,0.0789139,0.0284134
1965,0.0568907,0.0318719
1968,0.039854,0.0345326
1971,0.0207098,0.0239801
1974,0.00801596,0.0252409
1977,0.00303703,0.0281876
1980,0.00339831,0.0242963
1983,0.00317628,0.0253425
1986,0.00532139,0.0260951
1989,0.00520473,0.0243903
